tick buy_price sell_price demand
15 29.0 58.0 0.562888277270991
16 41.0 82.0 2.0275788975151205
17 29.0 59.0 1.1848533037106617
18 35.0 71.0 2.0166940142525607
19 22.0 44.0 0.9891963158779693
20 24.0 48.0 1.3701496767285541
21 22.0 45.0 1.6750049275692382
22 28.0 56.0 2.6237111656949113
23 9.0 18.0 1.1293876799306806
24 11.0 23.0 1.6851533132145744
25 5.0 10.0 1.14430364227474
26 5.0 10.0 1.1677583998052146
28 11.0 23.0 2.5021143469159712
29 5.0 10.0 0.5116359695266717
30 10.0 21.0 2.5539216066930317
31 5.0 10.0 0.37818066156594843
32 8.0 16.0 2.188650450037831
33 5.0 10.0 0.21453854363240588
34 13.0 26.0 2.3645746879302547
35 5.0 10.0 0.494582222813148
36 5.0 10.0 0.8123950686240275
37 6.0 12.0 0.8302414000348912
38 32.0 64.0 3.0018952266209626
39 38.0 77.0 3.259445604809218
40 41.0 82.0 3.0752961027769197
41 52.0 105.0 3.7799848284287814
42 40.0 80.0 2.0131050257403755
43 37.0 75.0 1.2614732030226758
44 51.0 103.0 2.16844270118393
45 55.0 111.0 2.0878844954351434
46 57.0 115.0 2.2783476994499834
47 54.0 109.0 1.975948843960791
48 44.0 88.0 0.9453131774121435
49 49.0 98.0 1.4121093490222538
50 45.0 90.0 1.0204493052032007
51 55.0 111.0 2.295887256518701
52 52.0 104.0 2.1536984596981577
53 22.0 45.0 0.0
54 49.0 99.0 2.392473891040766
55 33.0 67.0 1.0260495649354173
56 18.0 37.0 0.0
57 28.0 57.0 0.9853866936994903
58 28.0 57.0 1.1675946354008089
59 19.0 39.0 0.5193641245610748
0 23.0 46.0 1.0795328521712189
1 14.0 28.0 0.1730318002432381
2 14.0 29.0 0.2491321335422073
3 16.0 32.0 0.36010449023680435
4 5.0 10.0 0.0
5 13.0 26.0 0.053968986865305546
6 16.0 33.0 0.42151167224172065
7 22.0 44.0 1.9984243510891524
9 28.0 57.0 1.6313689279441905
10 8.0 16.0 0.0
11 8.0 17.0 0.0
12 31.0 63.0 1.4998034198065064
13 21.0 43.0 0.2602082621196423
14 43.0 87.0 2.207673667982327
15 43.0 86.0 1.9599059294448948
16 41.0 83.0 2.082561378344724
17 16.0 32.0 0.0
18 23.0 46.0 0.7886068542640404
19 26.0 52.0 1.3873250025945532
20 13.0 27.0 0.3341595386619556
21 19.0 38.0 1.3078857899474126
22 17.0 34.0 1.5018387887062432
23 13.0 26.0 1.5448017134356635
24 5.0 11.0 1.0867204515014421
25 5.0 10.0 0.937967250281633
26 9.0 18.0 1.9655816752674393
27 6.0 13.0 1.9287254264310387
28 5.0 10.0 1.8324973439660606
29 7.0 15.0 2.2438763069456167
30 12.0 25.0 2.7705252742915873
31 5.0 10.0 1.5345501017332421
32 5.0 10.0 0.38133634065467414
33 5.0 10.0 1.5150658273814057
34 5.0 10.0 0.6375031294459159
35 5.0 10.0 1.1294871187451232
36 17.0 34.0 2.2427410358204947
37 14.0 29.0 1.650821161543925
38 40.0 81.0 3.861843474182747
39 26.0 52.0 2.0119884227349862
40 35.0 70.0 2.453684358017288
41 22.0 45.0 0.7735867989176093
42 50.0 101.0 3.0915507397995237
43 45.0 91.0 2.088458030120973
44 74.0 148.0 4.0
45 43.0 86.0 1.8540888519306933
47 49.0 99.0 1.4907603973196735
48 47.0 94.0 1.2310443277017544
49 52.0 104.0 1.7059937626724655
50 53.0 106.0 1.8124671119934945
51 55.0 111.0 2.3052519426717435
52 36.0 73.0 0.6452731984418709
53 44.0 88.0 1.596138210697626
54 25.0 50.0 0.0
55 30.0 60.0 0.685656127305846
56 12.0 24.0 0.0
57 48.0 97.0 2.961228678366909
58 37.0 75.0 2.0862116134521047
59 9.0 18.0 0.0
0 11.0 23.0 0.0
1 5.0 10.0 0.0
2 15.0 31.0 0.3245286497086316
3 34.0 69.0 2.201266535191647
4 16.0 33.0 0.402840978938645
5 19.0 39.0 0.7442957333125035
6 14.0 29.0 0.2150528813857419
7 12.0 25.0 0.016048042954845076
8 15.0 30.0 0.2784596107009898
9 7.0 14.0 0.0
10 5.0 10.0 0.0
11 11.0 22.0 0.0
12 20.0 40.0 0.32547109851259504
13 17.0 34.0 0.0
14 48.0 96.0 2.666667658375764
15 38.0 77.0 1.5052566931399827
16 44.0 89.0 2.350161387930285
17 24.0 49.0 0.6792715910652097
18 28.0 56.0 1.253239607540825
19 29.0 58.0 1.6435832435921962
20 37.0 75.0 2.7106481709061487
21 40.0 80.0 3.41706594912279
22 15.0 31.0 1.3511120599663675
23 34.0 69.0 2.6555102335907015
25 12.0 24.0 2.0200272588522243
26 5.0 10.0 0.0
27 5.0 10.0 0.957768993496362
28 8.0 16.0 2.17226706150984
29 17.0 34.0 3.1746889239693923
30 6.0 13.0 2.1523680208738414
31 5.0 10.0 0.41782217692419654
32 6.0 13.0 2.0445993936738915
33 5.0 10.0 1.1438192124400333
34 21.0 43.0 3.2243773478192814
35 13.0 26.0 2.139731034462684
36 20.0 40.0 2.5089367079618974
37 18.0 37.0 2.0522480423973652
38 14.0 29.0 1.2908104752520078
39 12.0 24.0 0.6377701204456718
40 31.0 63.0 2.1002856352810904
41 26.0 52.0 1.1254972941571166
42 31.0 62.0 1.109875158846931
43 50.0 101.0 2.598482717002212
44 32.0 65.0 0.28582232158696597
45 67.0 135.0 3.2622399239622846
46 53.0 106.0 1.8450199679834063
47 56.0 113.0 2.1678720824730946
48 49.0 98.0 1.4303991479269051
49 50.0 100.0 1.5484614207120395
50 58.0 117.0 2.360665216346638
51 43.0 87.0 1.1083254042982285
52 40.0 80.0 0.9819175447059727
53 51.0 102.0 2.2953329548925856
54 61.0 122.0 3.5282077976584567
55 23.0 46.0 0.0
56 37.0 74.0 1.5689361878553634
57 19.0 38.0 0.031554052013574974
58 23.0 47.0 0.6677068657117131
59 31.0 62.0 1.6806185127392381
0 22.0 45.0 1.0151136241129572
1 18.0 36.0 0.9309827531414592
3 10.0 20.0 0.0
4 5.0 10.0 0.0
5 9.0 19.0 0.0
6 26.0 53.0 1.433169738044155
7 23.0 47.0 1.1349058437505368
8 27.0 54.0 1.4961136288705172
9 6.0 12.0 0.0
10 11.0 23.0 0.0
11 11.0 23.0 0.0
12 25.0 50.0 0.8312678357274846
13 24.0 49.0 0.5677317317210797
14 34.0 69.0 1.3012017795570732
15 21.0 43.0 0.0
16 29.0 59.0 0.871083073350911
17 22.0 44.0 0.3975942087441062
18 22.0 44.0 0.6590998217755
19 41.0 82.0 2.8682525844148348
20 25.0 50.0 1.4766311316540852
21 34.0 69.0 2.862178195331859
22 32.0 65.0 3.069437116829577
23 33.0 67.0 3.5710187963976985
24 12.0 25.0 1.7609752456684855
25 19.0 38.0 2.712839978712509
26 5.0 10.0 1.46540509567625
27 8.0 16.0 2.064156889226364
28 7.0 14.0 2.050105173773561
29 20.0 41.0 3.5057059512532525
30 7.0 15.0 2.2536233813510913
31 6.0 13.0 2.125287409036217
32 6.0 13.0 2.0064634946531688
33 5.0 10.0 0.7750560137640412
34 5.0 10.0 1.5803919868851675
35 5.0 10.0 0.0
36 24.0 48.0 2.9169305571051787
37 5.0 11.0 0.7643331252658934
38 29.0 59.0 2.7724402814464164
39 27.0 54.0 2.1339247561157157
40 25.0 51.0 1.800230339191219
42 38.0 76.0 1.8339040758506318
43 52.0 105.0 2.780855122391375
44 37.0 74.0 0.7143318252738038
45 62.0 124.0 2.7048508773708266
46 59.0 119.0 2.4909075580696385
47 43.0 87.0 0.8720949986626094
48 53.0 107.0 1.8688183961236688
49 53.0 106.0 1.8325373252975632
50 45.0 91.0 1.0987888400990635
51 39.0 78.0 0.6805350471073561
52 46.0 92.0 1.570342032540353
53 45.0 90.0 1.7308363167727734
54 47.0 94.0 2.131491869385564
55 26.0 53.0 0.3020822243547646
56 33.0 66.0 1.1554166071030305
57 35.0 70.0 1.5990111907293432
58 24.0 48.0 0.7476430327809965
59 8.0 16.0 0.0
0 20.0 40.0 0.7982903776628479
1 22.0 45.0 1.0233596943713683
2 15.0 30.0 0.26963908620531274
3 5.0 10.0 0.0
4 24.0 48.0 1.155918617760817
5 17.0 35.0 0.5365511717074768
6 6.0 12.0 0.0
7 38.0 77.0 2.627899121023
8 6.0 12.0 0.0
9 5.0 10.0 0.0
10 26.0 53.0 1.4156718403044146
11 22.0 45.0 0.8016072304184572
12 15.0 31.0 0.0
13 37.0 75.0 1.8497251578035394
14 23.0 46.0 0.15863708151206202
15 35.0 70.0 1.1781967740197192
16 38.0 76.0 1.7376526550952789
17 43.0 87.0 2.559716765628731
18 31.0 63.0 2.5988340206613327
20 44.0 89.0 3.417790077162529
21 30.0 60.0 2.437201671196826
22 17.0 34.0 1.5007373232354155
23 20.0 40.0 2.2325752832699366
24 20.0 41.0 2.5596751040312515
25 5.0 10.0 0.8391220146643565
26 13.0 26.0 2.3954520582709344
27 25.0 51.0 3.8150314111179306
28 11.0 23.0 2.5180451261181807
29 12.0 24.0 2.6735756762434817
30 6.0 13.0 2.157058568945091
31 12.0 24.0 2.6618373248761946
32 10.0 21.0 2.4272454491583293
33 14.0 29.0 2.7254899923649933
34 5.0 10.0 0.6433453552341317
35 8.0 17.0 1.662742570391805
36 5.0 10.0 0.8361183027305636
37 26.0 52.0 2.8257939992366934
38 15.0 30.0 1.3240894217731425
39 10.0 21.0 0.49679535385147133
40 19.0 38.0 0.8761053382878061
41 26.0 52.0 1.1425152366540319
42 38.0 77.0 1.8702571853241552
43 25.0 50.0 0.010204788606586801
44 57.0 114.0 2.7363213865508778
45 57.0 115.0 2.2951584680776906
46 67.0 134.0 3.204715022215445
47 41.0 82.0 0.6058305119031446
48 47.0 95.0 1.2535709374373372
49 68.0 137.0 3.379969746037516
50 45.0 90.0 1.049915493967998
51 47.0 95.0 1.5049045355367205
52 41.0 82.0 1.0896925733687612
53 37.0 75.0 0.9768166089394129
54 40.0 80.0 2.5081589464440603
56 22.0 44.0 0.061465441893425954
57 20.0 40.0 0.1048132050772953
58 31.0 62.0 1.4425215054039349
59 27.0 55.0 1.3351777148641013
0 20.0 40.0 0.7711058576899064
1 18.0 37.0 0.637483105565479
2 22.0 45.0 1.0163471331327236
3 16.0 32.0 0.37341569060453833
4 5.0 10.0 0.0
5 7.0 15.0 0.0
6 11.0 23.0 0.0
7 23.0 47.0 1.1378136772271326
8 14.0 29.0 0.24272228016900393
9 21.0 43.0 0.9177338468417804
10 11.0 23.0 0.0
11 24.0 48.0 0.9839959672182945
12 15.0 31.0 0.0
13 26.0 53.0 0.7660991889660989
14 20.0 40.0 0.0
15 25.0 50.0 0.16355960622788257
16 33.0 66.0 1.2008296757644243
17 35.0 71.0 1.7647431123827564
18 57.0 114.0 4.0
19 33.0 66.0 2.0875174236629
20 26.0 52.0 1.5817604347606447
21 27.0 55.0 2.1846355619759277
22 10.0 20.0 0.8281026449112752
23 16.0 32.0 1.843139491905229
24 16.0 33.0 2.1932512985481645
25 12.0 24.0 2.042179712378615
26 15.0 30.0 2.570124842393109
27 5.0 10.0 1.1940154339887914
28 5.0 10.0 0.7000870984595631
29 5.0 10.0 1.0156197887269165
30 12.0 24.0 2.74002842556504
31 9.0 18.0 2.3652207074987177
32 5.0 10.0 0.2713562586575229
33 21.0 42.0 3.3988285365776214
34 9.0 18.0 2.6370260881025107
36 11.0 23.0 1.667645202346217
37 35.0 70.0 3.7073175656825925
38 23.0 46.0 2.103153648456534
39 23.0 47.0 1.7677838674515836
40 22.0 44.0 1.1543566398386642
41 46.0 92.0 3.113499069326741
42 33.0 67.0 1.3987339381517265
43 42.0 85.0 1.7916186247093113
44 49.0 98.0 1.9021735193950067
45 53.0 107.0 1.8741285757657185
46 71.0 143.0 3.687890961937123
47 65.0 130.0 3.0449006193653085
48 49.0 98.0 1.4396574260426809
49 46.0 92.0 1.143750002048022
50 52.0 104.0 1.7135886197413457
51 45.0 91.0 1.3066461008768933
52 43.0 87.0 1.3450109482064576
53 43.0 87.0 1.5710944368270747
54 46.0 93.0 2.081750191000098
55 32.0 64.0 0.8647869744167691
56 20.0 41.0 0.0
57 11.0 22.0 0.0
58 37.0 75.0 2.0517000126895555
59 17.0 34.0 0.274678228200167
0 20.0 41.0 0.8010836097112113
1 17.0 34.0 0.46135314608862094
2 25.0 50.0 1.2538986182570748
3 29.0 58.0 1.677457474567126
4 11.0 23.0 0.0
5 14.0 29.0 0.23732541433782867
6 10.0 21.0 0.0
7 19.0 39.0 0.7298422722674552
8 31.0 63.0 1.9468517491568482
9 27.0 54.0 1.4724693729562768
10 14.0 28.0 0.1521671286924085
11 19.0 39.0 0.4937368232021392
12 20.0 40.0 3.4733227034050986
14 36.0 73.0 1.5374860276092346
15 48.0 96.0 2.451508352405093
16 19.0 38.0 0.0
17 55.0 111.0 3.785650745809151
18 33.0 66.0 1.7762013961603171
19 38.0 77.0 2.63973297926585
20 35.0 71.0 2.53972928945809
21 43.0 87.0 3.7734394238497178
22 31.0 62.0 2.9426340725544198
23 15.0 31.0 1.7969475799518764
24 12.0 25.0 1.7821384893427734
25 24.0 49.0 3.2816688390581397
26 5.0 10.0 1.5765589289856146
27 5.0 10.0 0.23548383385091642
28 15.0 30.0 2.87650226728642
29 5.0 10.0 1.1059854480819513
30 16.0 33.0 3.161585401927343
31 7.0 14.0 2.189887400230977
32 24.0 49.0 3.839786719527507
33 17.0 34.0 2.9517511770450864
34 26.0 52.0 3.680074763798028
35 14.0 28.0 2.214272529396115
36 46.0 93.0 4.0
37 18.0 36.0 2.0083726472397707
38 10.0 20.0 0.823052268578266
39 19.0 38.0 1.3140899782055568
40 21.0 43.0 1.107903125590443
41 58.0 116.0 4.0
42 51.0 103.0 3.1739507989707536
43 58.0 117.0 3.3636095090964035
44 63.0 126.0 3.349737814746244
45 55.0 110.0 2.0392953141577643
46 55.0 111.0 2.0531798713723726
47 65.0 130.0 3.022637486093564
48 74.0 149.0 3.9689763006457968
49 52.0 105.0 1.7600828052108188
51 64.0 129.0 3.2343631782034197
52 51.0 103.0 2.1279387827552716
53 41.0 82.0 1.3245239832488573
54 32.0 65.0 0.6814320189530956
55 16.0 32.0 0.0
56 30.0 61.0 0.9018284061129984
57 25.0 51.0 0.679221116595655
58 29.0 58.0 1.2416203891818594
59 25.0 50.0 1.0862499606125455
0 13.0 26.0 0.06568367906574635
1 5.0 10.0 0.0
2 7.0 15.0 0.0
3 5.0 10.0 0.0
4 15.0 30.0 0.2767104838761273
5 11.0 22.0 0.0
6 24.0 48.0 1.177287152261124
7 7.0 15.0 0.0
8 6.0 12.0 0.0
9 7.0 14.0 0.0
10 15.0 30.0 0.2552198003046787
11 19.0 38.0 0.4400464859058406
12 13.0 27.0 0.0
13 29.0 58.0 1.029489420214014
14 42.0 84.0 2.0838986163665343
15 24.0 48.0 0.07756541808667072
16 37.0 75.0 1.6766759989567064
17 36.0 73.0 1.8623788998154915
18 40.0 80.0 2.473411013813325
19 32.0 65.0 2.0189801028768386
20 36.0 72.0 2.5712146135084635
21 12.0 24.0 0.6021562096652591
22 23.0 47.0 2.18158221422879
23 7.0 14.0 0.9187425485804832
24 5.0 10.0 0.0
25 7.0 14.0 1.5485543783683595
26 27.0 54.0 3.7561489819403375
27 5.0 10.0 0.42031392842599824
28 8.0 17.0 1.6599815844270598
30 8.0 17.0 2.371965572761308
31 9.0 18.0 2.350140343390589
32 5.0 10.0 0.7001343509191822
33 6.0 12.0 1.8884269742579045
34 25.0 50.0 3.586355105691659
35 11.0 22.0 1.9175578754454319
36 8.0 16.0 1.3332979671360294
37 7.0 15.0 0.9837062242688701
38 15.0 30.0 1.3058525521841005
39 24.0 48.0 1.8308393564578287
40 39.0 79.0 2.935567478572183
41 41.0 83.0 2.656858082577639
42 52.0 104.0 3.2296244224225665
43 32.0 65.0 0.7753700250908606
44 48.0 96.0 1.8397992712202753
45 59.0 118.0 2.43144765723106
46 50.0 100.0 1.5025943311456706
47 37.0 74.0 0.21780062545959322
48 55.0 111.0 2.067828081155902
49 56.0 113.0 2.1753772441682693
50 45.0 91.0 1.0725554839894418
51 41.0 83.0 0.8924434883367985
52 19.0 38.0 0.0
53 59.0 118.0 3.104151328081733
54 45.0 91.0 1.995914724344733
55 37.0 74.0 1.3552470218661277
56 31.0 63.0 1.0210566156989194
57 15.0 30.0 0.0
58 22.0 45.0 0.5893342887592898
59 5.0 10.0 0.0
0 30.0 61.0 1.839088604328884
1 7.0 15.0 0.0
2 5.0 10.0 0.0
3 27.0 55.0 1.5038952973340671
4 29.0 58.0 1.6654880576613171
5 16.0 33.0 0.4255749155637462
7 22.0 45.0 1.0390362266080064
8 16.0 33.0 0.4087076626382272
9 14.0 29.0 0.22787118365625325
10 5.0 10.0 0.0
11 19.0 39.0 0.5353868630671084
12 30.0 60.0 1.300975592701303
13 24.0 48.0 0.4971231368711795
14 36.0 72.0 1.4785172437870797
15 35.0 70.0 1.1832597169672388
16 48.0 97.0 2.754349653688955
17 14.0 29.0 0.0
18 15.0 30.0 0.0
19 32.0 65.0 2.020725772401655
20 27.0 54.0 1.6600837874263084
21 14.0 28.0 0.8396013341018618
22 31.0 63.0 2.9844366401465363
23 17.0 35.0 1.9610741066373913
24 9.0 18.0 1.4495354100466784
25 10.0 21.0 1.8500133877667881
26 5.0 10.0 1.529515926788958
27 24.0 48.0 3.6644218606238352
28 17.0 34.0 3.068269512620903
29 23.0 46.0 3.789502785031006
30 5.0 10.0 1.819442186981379
31 5.0 10.0 1.311288497810747
32 5.0 10.0 0.0
33 5.0 10.0 1.4210149518443567
34 8.0 16.0 1.8822719500244078
35 17.0 34.0 2.5204320995750904
36 15.0 31.0 2.061605496280343
37 22.0 44.0 2.4472807355824
38 22.0 45.0 2.0531436235113887
39 9.0 19.0 0.3914599234424889
40 33.0 66.0 2.2978053801663805
41 50.0 101.0 3.58356768457454
42 45.0 90.0 2.546033602726784
43 41.0 82.0 0.9161630861120478
45 51.0 103.0 1.6917911674518096
46 64.0 128.0 2.9115698116263333
47 65.0 131.0 3.074326062945893
48 34.0 69.0 0.0
49 56.0 113.0 2.1690633662460934
50 53.0 107.0 1.8887173664734331
51 61.0 123.0 2.9117220957614123
52 47.0 95.0 1.7491659348022939
53 57.0 114.0 2.9162194732603157
54 25.0 50.0 0.0
55 29.0 58.0 0.5810652738125354
56 39.0 78.0 1.79128285348688
57 36.0 73.0 1.7416248892068125
58 21.0 43.0 0.49160968871775573
59 21.0 42.0 0.6827986841426702
0 26.0 53.0 1.416277420208767
1 8.0 16.0 0.0
2 15.0 30.0 0.2999216157632562
3 18.0 36.0 0.5826693507702939
4 14.0 28.0 0.1759780730826071
5 14.0 29.0 0.2270579646470614
6 30.0 61.0 1.8131663287508686
7 6.0 12.0 0.0
8 28.0 56.0 1.5864291572979543
9 5.0 10.0 0.0
10 16.0 33.0 0.44289593232453134
11 24.0 49.0 0.9905976587589406
12 33.0 67.0 1.6791144879114128
13 31.0 62.0 1.221511227890052
14 27.0 54.0 0.5703575528253262
15 24.0 48.0 0.051715860530907154
16 23.0 47.0 0.28968130920481117
17 27.0 54.0 0.9029072348933385
18 41.0 82.0 2.569697007746534
19 21.0 43.0 0.9185899172756687
20 29.0 59.0 1.9446812983339723
21 26.0 53.0 2.0897420161047893
22 45.0 91.0 4.0
23 35.0 71.0 3.7739543970281417
24 48.0 97.0 4.0
25 15.0 31.0 0.40151582027260213
27 5.0 10.0 1.1309977081938283
28 13.0 26.0 2.6605614329192893
29 10.0 21.0 2.5186615638287724
30 5.0 10.0 0.8840198258642589
31 5.0 10.0 1.9391360905587383
32 20.0 41.0 3.43687970652359
33 27.0 55.0 4.0
34 5.0 10.0 0.7994696476588037
35 16.0 32.0 2.41440392369503
36 13.0 27.0 1.8972319428638749
37 14.0 29.0 1.6755381321584009
38 9.0 18.0 0.7308692806050745
39 29.0 58.0 2.3389185616818122
40 24.0 49.0 1.427427196585053
41 39.0 78.0 2.4234140886358224
42 32.0 65.0 1.258511084597112
43 45.0 90.0 2.0352851813498973
44 70.0 141.0 4.0
45 53.0 107.0 1.8551628920913494
46 73.0 146.0 3.800927895609236
47 56.0 113.0 2.186383498115474
48 38.0 77.0 0.35931967082150784
49 62.0 124.0 2.7080598669987075
50 54.0 108.0 1.9059934151089402
51 36.0 72.0 0.35785885054251443
52 44.0 89.0 1.4117051207296447
53 57.0 115.0 2.966372443105763
54 41.0 83.0 1.579626239259439
55 30.0 60.0 0.6789813933292856
56 37.0 74.0 1.5744645627780969
57 20.0 41.0 0.1596333892413404
58 33.0 66.0 1.6054853363092856
59 16.0 33.0 0.22514424567847768
0 15.0 31.0 0.30979760568622905
1 12.0 25.0 0.01229722220063828
2 20.0 40.0 0.7782208336331036
3 29.0 59.0 1.731114636780935
4 20.0 40.0 0.7850656925613857
5 13.0 26.0 1.5491569148926723
7 25.0 50.0 1.2694763503833881
8 25.0 51.0 1.3335672218463672
9 20.0 40.0 0.7541730005439878
10 19.0 38.0 0.6649763050402816
11 7.0 14.0 0.0
12 33.0 67.0 1.6967097178247856
13 29.0 58.0 1.0009854877040996
14 36.0 73.0 1.5083635074012527
15 32.0 65.0 0.9147827418754136
16 36.0 73.0 1.556768054563757
17 37.0 75.0 1.9508115704218434
18 41.0 82.0 2.551799544821913
19 26.0 53.0 1.4302329320733156
20 27.0 54.0 1.6584359496407997
21 26.0 53.0 2.097024220267738
22 18.0 37.0 1.6882765849414656
23 11.0 23.0 1.3716016455929505
24 9.0 18.0 1.406264640670384
25 29.0 59.0 3.7566743471944646
26 25.0 51.0 3.6421619118523654
27 5.0 10.0 1.7550920766089817
28 5.0 10.0 0.7341690846415725
29 12.0 24.0 2.65190953265875
30 5.0 10.0 2.0029123511735536
31 5.0 10.0 1.5530717999322345
32 15.0 30.0 2.8668030175395027
33 5.0 10.0 1.4655817559682207
34 17.0 35.0 2.8299420292368658
35 7.0 15.0 1.5984243548005084
36 14.0 29.0 1.9935856932110536
37 11.0 22.0 1.3276084480832426
38 6.0 12.0 0.4088447097347607
39 22.0 44.0 1.6165781984512098
40 33.0 66.0 2.281763764393122
41 34.0 69.0 1.9903427295632437
42 48.0 96.0 2.8455299181254503
44 51.0 103.0 2.162658393671486
45 36.0 73.0 0.1690606926971998
46 54.0 109.0 1.9650861384053202
47 56.0 112.0 2.1026182785827103
48 65.0 130.0 3.0300582631027506
49 56.0 112.0 2.1087076290360405
50 52.0 105.0 1.7672979895743843
51 49.0 99.0 1.7221331215424738
52 44.0 88.0 1.3956675454302434
53 50.0 101.0 2.2511282913147355
54 40.0 81.0 1.4661708120387467
56 22.0 45.0 0.13664056449740247
57 43.0 86.0 2.4348660551340693
58 27.0 54.0 1.001264079566287
59 17.0 35.0 0.3363821632326869
0 14.0 29.0 0.20521213926233428
1 5.0 10.0 0.0
2 10.0 21.0 0.0
3 31.0 62.0 1.8815828050759473
4 5.0 10.0 0.0
5 17.0 34.0 0.47962508379789276
6 12.0 24.0 0.0
7 7.0 15.0 0.0
8 26.0 53.0 1.4469316472428084
9 5.0 10.0 0.0
10 9.0 19.0 0.0
11 5.0 10.0 0.0
12 39.0 79.0 2.2918625024834043
13 20.0 41.0 0.16061509506497884
14 20.0 40.0 0.0
15 50.0 101.0 2.6950339284042926
16 29.0 58.0 0.8143769938993731
17 41.0 83.0 2.349931793735966
18 41.0 82.0 2.5851950243418536
19 35.0 71.0 2.338151171689083
20 39.0 79.0 2.9119384580967207
21 31.0 63.0 2.59065871971622
22 5.0 10.0 0.2477228368772002
23 51.0 103.0 4.0
24 16.0 32.0 2.1112082459771053
25 11.0 23.0 2.343361986842433
27 20.0 41.0 3.303597732253495
28 5.0 11.0 1.9026063781629563
29 5.0 10.0 0.9743915730480288
30 8.0 17.0 2.364175588129492
31 30.0 60.0 4.0
32 5.0 11.0 1.9320954827781955
33 14.0 29.0 2.7180869384185744
34 18.0 37.0 2.9423057825229813
35 15.0 31.0 2.387845424695407
36 12.0 25.0 1.7970394680800188
37 29.0 58.0 3.103959254517714
38 36.0 72.0 3.400630909926086
39 45.0 90.0 3.912638310579434
40 35.0 70.0 2.488637249712233
41 19.0 38.0 0.4405518779195703
42 55.0 111.0 3.5898522792709895
43 55.0 110.0 3.0154915436127974
44 56.0 112.0 2.649552076797371
45 43.0 86.0 0.8156449630565057
46 63.0 127.0 2.872369325442802
47 51.0 102.0 1.63618899375744
48 40.0 80.0 0.5273742193884134
49 46.0 92.0 1.1058138779650886
50 59.0 118.0 2.4184999855631895
51 60.0 121.0 2.81169940107509
52 61.0 122.0 3.0605926339134015
53 19.0 38.0 0.0
54 57.0 115.0 3.1573610607340203
55 32.0 65.0 0.9175050329539383
56 25.0 50.0 0.37065619953194495
57 13.0 26.0 0.0
58 31.0 63.0 1.471923473336505
59 25.0 51.0 1.1165933140336248
0 5.0 10.0 0.0
1 5.0 11.0 0.0
2 24.0 49.0 0.2952227095286231
4 35.0 71.0 2.3055176944061895
5 20.0 41.0 0.8033726622758028
6 18.0 37.0 0.6322612976715489
7 15.0 31.0 0.329886590688251
8 8.0 16.0 0.0
9 7.0 15.0 0.0
10 6.0 13.0 0.0
11 19.0 38.0 0.4626849929142425
12 31.0 63.0 1.486853106080001
13 37.0 75.0 1.877544898619909
14 21.0 42.0 0.0
15 38.0 77.0 1.5364563119969428
16 44.0 88.0 2.3326670622446075
17 38.0 77.0 2.069836331725025
18 37.0 75.0 2.2222209189679374
19 44.0 88.0 3.1863353486612587
20 26.0 53.0 1.649135336507997
21 30.0 60.0 2.426893653927741
22 16.0 33.0 1.4671517317423384
23 40.0 81.0 4.0
24 9.0 18.0 1.4470059211363346
25 21.0 42.0 2.908981284324802
26 17.0 34.0 2.7679124355400915
27 9.0 19.0 2.2117899024074594
28 20.0 41.0 3.4310979880315045
29 5.0 10.0 1.7616973344652131
30 13.0 26.0 2.8239732912219244
31 5.0 10.0 1.7457603004360798
32 5.0 10.0 1.540973915199812
33 14.0 28.0 2.6683659240394944
34 16.0 33.0 2.727931600097514
35 19.0 38.0 2.7460805350335606
36 15.0 30.0 2.0101210122446225
37 19.0 39.0 2.1647869320374338
38 27.0 54.0 2.527073626211174
39 39.0 78.0 3.3093441212844135
40 30.0 60.0 1.961623465928762
42 37.0 74.0 1.7374864512886596
43 54.0 109.0 2.993867954346951
44 38.0 77.0 0.87606860927453
45 57.0 114.0 2.202334759475313
46 63.0 127.0 2.896640586067414
47 60.0 121.0 2.5740414819290103
48 53.0 106.0 1.845504183663326
49 53.0 106.0 1.824537619895045
50 56.0 113.0 2.1723107819509377
51 68.0 137.0 3.631203254710144
52 38.0 76.0 0.7748568671941045
53 47.0 94.0 1.8977788571903613
54 51.0 102.0 2.528062882014085
55 48.0 97.0 2.521268090732987
56 32.0 64.0 1.084213739453767
57 11.0 22.0 0.0
58 41.0 82.0 2.4401037323099013
59 13.0 27.0 0.0
0 19.0 38.0 0.6967085142106682
1 39.0 79.0 2.7096257028948156
2 27.0 55.0 1.5254991298341192
3 29.0 59.0 1.7452238728030307
4 13.0 27.0 0.11977917082304051
5 23.0 46.0 1.0523892889340218
6 5.0 10.0 0.0
7 10.0 21.0 0.0
8 13.0 27.0 0.11963622341151386
9 20.0 41.0 0.808131013202787
10 25.0 50.0 1.2973480200370322
11 19.0 38.0 0.45873201752737414
12 48.0 97.0 3.1870686384609774
13 21.0 43.0 0.2605380451908481
14 23.0 46.0 0.17165624341830277
15 15.0 31.0 0.0
16 35.0 70.0 1.449555139911708
17 33.0 67.0 1.5511961173180602
18 34.0 68.0 1.8923083602771082
19 27.0 54.0 1.4446038170232822
20 38.0 77.0 2.841584093160864
21 29.0 58.0 2.4654675726221185
23 30.0 61.0 3.2977253878927595
24 15.0 30.0 2.0493350694819803
25 7.0 14.0 1.5340330080751574
26 5.0 10.0 1.3894700072445625
27 5.0 10.0 1.3830861980521785
