day tick sun price_buy price_sell demand
5825429 9 0.0 9.0 19.0 0.0
5825429 10 0.0 16.0 32.0 0.35461794676691427
5825429 11 0.0 22.0 45.0 0.8376898407177635
5825429 12 0.0 40.0 81.0 2.391873782568877
5825429 13 0.0 32.0 65.0 1.3435443867898171
5825429 14 0.0 63.0 126.0 1.7517980821673975
5825429 16 10.0 16.0 33.0 0.0
5825429 17 20.0 35.0 71.0 1.7473493021232172
5825429 18 30.0 31.0 63.0 1.6193415811462737
5825429 19 40.0 38.0 76.0 2.5657737253237154
5825429 20 49.0 23.0 47.0 1.3059377680434952
5825429 21 58.0 35.0 71.0 2.9924427980103876
5825429 22 66.0 31.0 63.0 2.990148365171229
5825429 23 74.0 9.0 19.0 1.155423167458266
5825429 24 80.0 5.0 10.0 1.0223312806023297
5825429 25 86.0 29.0 58.0 3.730408423177098
5825429 26 91.0 14.0 29.0 2.503354882491801
5825429 27 95.0 7.0 15.0 2.0221956520774826
5825429 28 97.0 5.0 10.0 1.4535458657981455
5825429 29 99.0 15.0 30.0 2.9746199584720427
5825429 30 100.0 5.0 10.0 1.2296277169093908
5825429 31 99.0 5.0 10.0 0.9037058789778656
5825429 32 97.0 12.0 25.0 2.602159068595493
5825429 33 95.0 5.0 10.0 1.0292347561900657
5825429 34 91.0 5.0 10.0 0.25674948322501145
5825429 35 86.0 8.0 17.0 1.6560741528667688
5825429 36 80.0 37.0 74.0 4.0
5825429 37 74.0 21.0 42.0 2.3105908739286147
5825429 38 66.0 22.0 44.0 2.043611547458999
5825429 39 58.0 33.0 66.0 2.7332640954646714
5825429 40 49.0 52.0 105.0 4.0
5825429 41 40.0 42.0 85.0 2.778514561108949
5825429 42 30.0 36.0 72.0 1.6192630221445972
5825429 43 20.0 43.0 87.0 1.865741402599244
5825429 44 10.0 36.0 73.0 0.6978888499384548
5825429 45 0.0 58.0 117.0 2.378183650086295
5825429 46 0.0 52.0 104.0 1.7367567178377212
5825429 47 0.0 45.0 91.0 1.0786323800712045
5825429 48 0.0 59.0 118.0 2.4482746392381602
5825429 49 0.0 48.0 96.0 1.3145037943048372
5825429 50 0.0 46.0 93.0 1.1871034745747036
5825429 51 0.0 61.0 122.0 2.852180960130731
5825429 52 0.0 55.0 110.0 2.4512897687453217
5825429 53 0.0 39.0 78.0 1.1033783976864986
5825429 54 0.0 42.0 84.0 1.6437819164951837
5825429 56 0.0 25.0 50.0 0.355342946554597
5825429 57 0.0 12.0 24.0 0.0
5825429 58 0.0 41.0 83.0 2.4526613872618763
5825429 59 0.0 39.0 78.0 2.44059123599103
5825430 0 0.0 42.0 84.0 2.976705816973375
5825430 1 0.0 17.0 34.0 0.4614154701221063
5825430 2 0.0 25.0 51.0 1.3417461590870583
5825430 3 0.0 5.0 10.0 0.0
5825430 4 0.0 10.0 20.0 0.0
5825430 5 0.0 19.0 38.0 0.6647809735589123
5825430 6 0.0 26.0 53.0 1.403753200246145
5825430 7 0.0 25.0 50.0 1.2748834262550854
5825430 8 0.0 14.0 28.0 0.17964162521054466
5825430 9 0.0 14.0 28.0 0.17417582034776236
5825430 10 0.0 13.0 26.0 0.078360782418404
5825430 11 0.0 30.0 61.0 1.6109989651989136
5825430 12 0.0 44.0 89.0 2.76427006262142
5825430 13 0.0 32.0 65.0 1.362492393876413
5825430 14 0.0 28.0 57.0 0.7321642143898243
5825430 15 0.0 39.0 79.0 1.616687055454321
5825430 16 10.0 30.0 61.0 0.9724550085708098
5825430 17 20.0 30.0 60.0 1.2160370627540702
5825430 18 30.0 21.0 43.0 0.6072887742980366
5825430 19 40.0 27.0 54.0 1.4426871212264185
5825430 20 49.0 35.0 71.0 2.536071888251429
5825430 21 58.0 5.0 10.0 0.0
5825430 22 66.0 20.0 41.0 1.8708794429374218
5825430 23 74.0 17.0 35.0 1.9543108849057862
5825430 24 80.0 10.0 21.0 1.5596969462121164
5825430 25 86.0 12.0 25.0 2.071245408323275
5825430 26 91.0 15.0 30.0 2.5632738876214995
5825430 27 95.0 5.0 10.0 0.7501354092843622
5825430 28 97.0 5.0 10.0 0.9883942680141076
5825430 29 99.0 5.0 10.0 1.7474644411461417
5825430 31 99.0 5.0 10.0 0.2000287097946707
5825430 32 97.0 9.0 18.0 2.257222498334299
5825430 33 95.0 12.0 25.0 1.6902249438455
5825430 35 86.0 5.0 10.0 0.8580676195929438
5825430 36 80.0 23.0 46.0 2.840725337944204
5825430 37 74.0 5.0 10.0 0.3249361856794104
5825430 38 66.0 20.0 40.0 1.8359489689291437
5825430 39 58.0 28.0 57.0 2.270674578166718
5825430 40 49.0 16.0 33.0 0.614564572923173
5825430 41 40.0 45.0 90.0 3.039959025353061
5825430 42 30.0 29.0 59.0 0.9611043427175792
5825430 43 20.0 27.0 54.0 0.22872868390157053
5825430 44 10.0 35.0 70.0 0.521061829061537
5825430 45 0.0 59.0 119.0 2.4711094004697802
5825430 46 0.0 46.0 92.0 1.117703761044319
5825430 47 0.0 36.0 73.0 0.16389695275307137
5825430 48 0.0 66.0 132.0 3.1376562878784986
5825430 49 0.0 61.0 122.0 2.613302288595819
5825430 50 0.0 68.0 136.0 3.3330953275552497
5825430 51 0.0 41.0 83.0 0.9263360212045794
5825430 52 0.0 25.0 50.0 0.0
5825430 53 0.0 36.0 73.0 0.8437604450801766
5825430 54 0.0 26.0 52.0 0.005345070733360213
5825430 55 0.0 40.0 80.0 1.6628529084511512
5825430 56 0.0 23.0 47.0 0.24082671650869314
5825430 57 0.0 40.0 80.0 2.1074101264451093
5825430 58 0.0 18.0 37.0 0.15328521369688586
5825430 59 0.0 13.0 26.0 0.0
5825431 0 0.0 29.0 58.0 1.6963105069488986
5825431 1 0.0 36.0 73.0 2.4493282941624326
5825431 2 0.0 43.0 86.0 3.0902586172184567
5825431 3 0.0 24.0 48.0 1.1916505518105192
5825431 4 0.0 16.0 33.0 0.41773649778370886
5825431 5 0.0 12.0 25.0 0.03242838615986415
5825431 6 0.0 16.0 32.0 0.3587918347825994
5825431 7 0.0 11.0 22.0 0.0
5825431 8 0.0 14.0 29.0 0.2379961253246043
5825431 9 0.0 28.0 56.0 1.5972771002295476
5825431 10 0.0 10.0 20.0 0.0
5825431 11 0.0 35.0 71.0 2.1051403141335094
5825431 12 0.0 25.0 51.0 0.9187337661468338
5825431 14 0.0 53.0 106.0 3.165257290011331
5825431 15 0.0 42.0 85.0 1.894442360321397
5825431 16 10.0 42.0 84.0 2.1355662760171628
5825431 17 20.0 34.0 68.0 1.6093834210489677
5825431 18 30.0 21.0 43.0 0.6355849979525996
5825431 19 40.0 42.0 85.0 3.0291412369110366
5825431 20 49.0 39.0 78.0 2.8748772063955816
5825431 21 58.0 25.0 50.0 1.9301791887450237
5825431 22 66.0 36.0 73.0 3.497472722464486
5825431 23 74.0 5.0 10.0 0.3867224454396119
5825431 24 80.0 20.0 41.0 2.5565532201627614
5825431 25 86.0 24.0 48.0 3.2479787554970985
5825431 26 91.0 5.0 10.0 1.425046196075648
5825431 27 95.0 7.0 14.0 1.9752490640535592
5825431 28 97.0 10.0 21.0 2.430443664907145
5825431 29 99.0 23.0 46.0 3.785925681501483
5825431 30 100.0 5.0 10.0 1.1718876079274332
5825431 31 99.0 5.0 10.0 0.7933012988334063
5825431 32 97.0 17.0 34.0 3.099367325493049
5825431 33 95.0 8.0 16.0 2.0995785056036436
5825431 34 91.0 18.0 36.0 2.867017387760095
5825431 35 86.0 5.0 10.0 1.1622353649707677
5825431 36 80.0 20.0 40.0 2.530726384502326
5825431 37 74.0 5.0 10.0 0.6767661942778447
5825431 38 66.0 24.0 48.0 2.207332128477377
5825431 39 58.0 31.0 62.0 2.5183307719258714
5825431 40 49.0 42.0 85.0 3.2052985196258286
5825431 41 40.0 19.0 39.0 0.45879452060522197
5825431 42 30.0 31.0 62.0 1.1223519978561272
5825431 43 20.0 45.0 91.0 2.0670790151017693
5825431 44 10.0 55.0 111.0 2.5577670712322673
5825431 45 0.0 37.0 75.0 0.2543450952581092
5825431 46 0.0 44.0 88.0 0.9097241703963828
5825431 47 0.0 54.0 109.0 1.9617912227942085
5825431 48 0.0 52.0 104.0 1.7498916987406634
5825431 49 0.0 49.0 99.0 1.4836181609137402
5825431 50 0.0 45.0 90.0 1.4327836801062355
5825431 52 0.0 49.0 98.0 1.8771163200564844
5825431 53 0.0 47.0 94.0 1.8942145459229847
5825431 54 0.0 35.0 71.0 0.9572132183587847
5825431 55 0.0 39.0 78.0 1.567483631786125
5825431 56 0.0 41.0 82.0 1.96734411715398
5825431 57 0.0 35.0 70.0 1.622431650511113
5825431 58 0.0 39.0 79.0 2.251968418552708
5825431 59 0.0 26.0 52.0 1.1545948406099225
5825432 0 0.0 29.0 59.0 1.738986180883738
5825432 1 0.0 5.0 10.0 0.0
5825432 2 0.0 27.0 55.0 1.5271768637585292
5825432 3 0.0 23.0 46.0 1.0547533033631993
5825432 4 0.0 24.0 49.0 1.218516170434012
5825432 5 0.0 17.0 34.0 0.4667040661182975
5825432 6 0.0 40.0 80.0 2.7779388166836405
5825432 7 0.0 30.0 60.0 1.7764146380754409
5825432 8 0.0 10.0 21.0 0.0
5825432 9 0.0 11.0 22.0 0.0
5825432 10 0.0 9.0 18.0 0.0
5825432 11 0.0 15.0 30.0 0.06626665423144296
5825432 12 0.0 26.0 52.0 0.9323264728309297
5825432 13 0.0 29.0 59.0 1.0735712667083301
5825432 14 0.0 42.0 84.0 2.0605060256014323
5825432 15 0.0 41.0 82.0 1.7786756648994277
5825432 16 10.0 28.0 56.0 0.7194263255260244
5825432 17 20.0 30.0 61.0 1.2457269264371473
5825432 18 30.0 28.0 57.0 1.3160824570294913
5825432 19 40.0 22.0 45.0 1.032095956034599
5825432 20 49.0 35.0 70.0 2.465398723404896
5825432 21 58.0 5.0 10.0 0.0
5825432 22 66.0 19.0 39.0 1.7804265667811254
5825432 23 74.0 25.0 50.0 2.7256723901451214
5825432 24 80.0 5.0 10.0 0.9442981977524063
5825432 25 86.0 8.0 16.0 1.610997803242931
5825432 26 91.0 26.0 53.0 3.7194218923010958
5825432 27 95.0 5.0 10.0 1.1923000696266413
5825432 28 97.0 25.0 50.0 3.8674329780646124
5825432 29 100.0 5.0 10.0 1.2346725406856736
5825432 31 99.0 18.0 36.0 3.2685936667337323
5825432 32 97.0 10.0 21.0 2.429058120844914
5825432 33 95.0 17.0 35.0 3.0180579016655504
5825432 34 91.0 5.0 10.0 1.3747414451210478
5825432 35 86.0 5.0 10.0 0.937736693100482
5825432 36 80.0 20.0 41.0 2.561728145743685
5825432 37 74.0 20.0 40.0 2.2069558272458965
5825432 38 66.0 19.0 39.0 1.7890335456576485
5825432 39 58.0 13.0 27.0 0.7763444990357034
5825432 40 49.0 38.0 77.0 2.8493815542620244
5825432 41 40.0 39.0 79.0 2.4851454070375865
5825432 42 30.0 44.0 89.0 2.4708420068778
5825432 43 20.0 37.0 74.0 1.2266151302288295
5825432 44 10.0 51.0 102.0 2.1025131620685107
5825432 45 0.0 45.0 91.0 1.09523190837242
5825432 46 0.0 58.0 116.0 2.3122816321285122
5825432 47 0.0 34.0 69.0 0.0
5825432 48 0.0 49.0 98.0 1.4032659450407032
5825432 49 0.0 35.0 71.0 0.07394857686850331
5825432 50 0.0 63.0 127.0 2.8532704255675068
5825432 51 0.0 43.0 86.0 1.0462153440501076
5825432 52 0.0 40.0 81.0 1.0475394355886558
5825432 53 0.0 20.0 40.0 0.0
5825432 54 0.0 29.0 58.0 0.3268440893210025
5825432 55 0.0 37.0 75.0 1.426273611422664
5825432 56 0.0 41.0 83.0 2.0367244879230118
5825432 57 0.0 44.0 89.0 2.543818885375794
5825432 58 0.0 23.0 47.0 0.6928351550484609
5825432 59 0.0 19.0 38.0 0.48506291158186476
5825433 0 0.0 10.0 20.0 0.0
5825433 1 0.0 13.0 27.0 0.10861073330183257
5825433 2 0.0 5.0 10.0 0.0
5825433 3 0.0 34.0 69.0 2.2127877162146463
5825433 4 0.0 11.0 23.0 0.0
5825433 5 0.0 18.0 36.0 0.5875830142427705
5825433 6 0.0 10.0 20.0 0.0
5825433 7 0.0 7.0 14.0 0.0
5825433 8 0.0 14.0 29.0 0.21644591807801317
5825433 9 0.0 22.0 44.0 0.9952391748991933
5825433 10 0.0 21.0 43.0 0.9240443401455216
5825433 11 0.0 24.0 48.0 0.9452636242842718
5825433 13 0.0 21.0 43.0 0.28913418898992227
5825433 14 0.0 31.0 63.0 1.022826982438598
5825433 15 0.0 37.0 75.0 1.393020206389846
5825433 16 10.0 40.0 80.0 1.946900929882084
5825433 17 20.0 58.0 117.0 4.0
5825433 18 30.0 24.0 49.0 0.933752986448581
5825433 19 40.0 23.0 47.0 1.1208257401523805
5825433 20 49.0 30.0 61.0 2.01350862516132
5825433 21 58.0 34.0 69.0 2.8505628476281064
5825433 22 66.0 28.0 56.0 2.626495390678432
5825433 23 74.0 19.0 38.0 2.121496167086784
5825433 24 80.0 23.0 47.0 2.8652562947988347
5825433 25 86.0 18.0 37.0 2.6924351409438163
5825433 26 91.0 9.0 19.0 2.028434263129004
5825433 27 95.0 11.0 22.0 2.3621897291549225
5825433 28 97.0 15.0 31.0 2.933229999770374
5825433 29 99.0 14.0 29.0 2.945329748336887
5825433 30 100.0 5.0 10.0 1.5828277140895128
5825433 31 99.0 5.0 10.0 1.47246429737737
5825433 32 97.0 11.0 22.0 2.46356574369756
5825433 33 95.0 5.0 10.0 0.1292472237205864
5825433 34 91.0 22.0 45.0 3.346562158008992
5825433 35 86.0 15.0 31.0 2.3519784222558675
5825433 36 80.0 21.0 42.0 2.6023659597343864
5825433 37 74.0 5.0 10.0 0.5035805705071759
5825433 38 66.0 40.0 80.0 3.8048880731137986
5825433 39 58.0 21.0 42.0 1.53805874559683
5825433 40 49.0 25.0 51.0 1.5270095299947004
5825433 41 40.0 30.0 61.0 1.5690324224831609
5825433 42 30.0 39.0 79.0 1.9552760568270273
5825433 43 20.0 42.0 85.0 1.7672689325648558
5825433 44 10.0 34.0 69.0 0.4875525854370062
5825433 45 0.0 49.0 99.0 1.489076160540824
5825433 46 0.0 54.0 109.0 1.9561759356722503
5825433 47 0.0 53.0 106.0 1.8280885853011901
5825433 48 0.0 46.0 92.0 1.125928334205791
5825433 49 0.0 68.0 136.0 3.329222813101941
5825433 50 0.0 55.0 111.0 2.0538291260389308
5825433 51 0.0 53.0 107.0 0.5064577053133978
5825433 53 0.0 49.0 99.0 2.1433177910307184
5825433 54 0.0 30.0 60.0 0.43791027988335873
5825433 55 0.0 49.0 99.0 2.5982673748041734
5825433 56 0.0 30.0 60.0 0.8747029660282297
5825433 57 0.0 7.0 15.0 0.0
5825433 58 0.0 25.0 51.0 0.8992927841940747
5825433 59 0.0 27.0 54.0 1.2818395314686306
5825434 0 0.0 5.0 10.0 0.0
5825434 1 0.0 7.0 15.0 0.0
5825434 2 0.0 16.0 32.0 0.37687206120036054
5825434 3 0.0 22.0 44.0 0.9800238041119242
5825434 4 0.0 17.0 35.0 0.5085764498880294
5825434 5 0.0 16.0 32.0 0.3556723108820603
5825434 6 0.0 14.0 29.0 0.2278150650975233
5825434 7 0.0 5.0 10.0 0.0
5825434 8 0.0 22.0 44.0 0.9787615277880442
5825434 9 0.0 13.0 26.0 0.07767266671019563
5825434 10 0.0 33.0 67.0 2.125520188542289
5825434 11 0.0 6.0 13.0 0.0
5825434 12 0.0 35.0 71.0 1.852058125047346
5825434 13 0.0 48.0 97.0 2.956242914418951
5825434 14 0.0 49.0 99.0 2.8024391349422273
5825434 15 0.0 42.0 84.0 1.882041431537775
5825434 16 10.0 38.0 77.0 1.7859961143887535
5825434 17 20.0 11.0 22.0 0.0
5825434 18 30.0 32.0 65.0 1.7256654592391074
5825434 19 40.0 39.0 79.0 2.6919361861700626
5825434 20 49.0 27.0 54.0 1.660522753626981
5825434 21 58.0 19.0 39.0 1.3851350069485258
5825434 22 66.0 5.0 11.0 0.3594818843719816
5825434 23 74.0 23.0 46.0 2.516630773441344
5825434 24 80.0 17.0 35.0 2.272406859588634
5825434 25 86.0 7.0 14.0 1.5092076782900188
5825434 26 91.0 11.0 22.0 2.1775820500905896
5825434 27 95.0 6.0 13.0 1.9089255852795257
5825434 28 97.0 10.0 21.0 2.4035581005106836
5825434 29 99.0 5.0 10.0 1.6007616835595568
5825434 30 100.0 7.0 14.0 2.2079807476889353
5825434 31 99.0 5.0 11.0 2.041552398122276
5825434 32 95.0 24.0 49.0 1.6181298391085577
5825434 34 91.0 5.0 10.0 0.43455873547695556
5825434 35 86.0 5.0 10.0 1.2505968927242461
5825434 36 80.0 30.0 61.0 3.5881419471726064
5825434 37 74.0 20.0 40.0 2.207322450039346
5825434 38 66.0 31.0 62.0 2.9182757485363964
5825434 39 58.0 34.0 68.0 2.820682755698518
5825434 40 49.0 25.0 51.0 1.547878082897089
5825434 41 40.0 25.0 51.0 1.0901911498321042
5825434 42 30.0 42.0 84.0 2.218550408449044
5825434 43 20.0 46.0 92.0 2.1136117938847008
5825434 44 10.0 54.0 109.0 2.477854830043875
5825434 45 0.0 43.0 87.0 0.8902883880709493
5825434 46 0.0 47.0 95.0 1.2950638056560169
5825434 47 0.0 69.0 139.0 3.4680907598511608
5825434 48 0.0 47.0 94.0 1.218155825849922
5825434 49 0.0 59.0 118.0 2.4428257369460415
5825434 50 0.0 60.0 121.0 2.5509075889795656
5825434 51 0.0 50.0 101.0 1.8028400468326906
5825434 52 0.0 58.0 116.0 2.7674580601028307
5825434 53 0.0 50.0 101.0 2.2746555599628464
5825434 54 0.0 46.0 92.0 2.046847993284592
5825434 55 0.0 29.0 58.0 0.5750641366030131
5825434 56 0.0 33.0 66.0 1.1804447091073555
5825434 57 0.0 27.0 54.0 0.819624768182994
5825434 58 0.0 31.0 63.0 1.4511792835738437
5825434 59 0.0 15.0 30.0 0.06772604673197169
5825435 0 0.0 15.0 30.0 0.2756299973882328
5825435 1 0.0 7.0 14.0 0.0
5825435 2 0.0 13.0 27.0 0.10332886898727583
5825435 3 0.0 11.0 23.0 0.0
5825435 4 0.0 9.0 18.0 0.0
5825435 5 0.0 14.0 29.0 0.22806297894752892
5825435 6 0.0 27.0 55.0 1.5215958533389315
5825435 7 0.0 19.0 39.0 0.7025161038621268
5825435 8 0.0 19.0 39.0 0.7262191969274395
5825435 9 0.0 18.0 36.0 0.5540105808799681
5825435 10 0.0 19.0 39.0 0.7095208840606559
5825435 12 0.0 18.0 37.0 0.15679543325937606
5825435 13 0.0 19.0 39.0 0.040089595377007514
5825435 14 0.0 43.0 87.0 2.2499302707574356
5825435 15 0.0 25.0 50.0 0.14462434045046213
5825435 16 10.0 44.0 88.0 2.3321380603285444
5825435 17 20.0 31.0 63.0 1.3870973213878512
5825435 18 30.0 36.0 72.0 2.0831374083468286
5825435 19 40.0 18.0 37.0 0.6278654888093971
5825435 20 49.0 18.0 36.0 0.7502166731285982
5825435 21 58.0 12.0 25.0 0.6685780719740848
5825435 22 66.0 28.0 57.0 2.666960023200235
5825435 23 74.0 15.0 30.0 1.7278378232433054
5825435 24 80.0 27.0 54.0 3.2487717987153415
5825435 25 86.0 19.0 38.0 2.743047565397016
5825435 26 91.0 5.0 10.0 0.7459070913437371
5825435 27 95.0 5.0 10.0 0.9687994745463815
5825435 28 97.0 5.0 10.0 1.5328039695510567
5825435 29 99.0 5.0 10.0 1.0382583544224486
5825435 30 100.0 13.0 26.0 2.8057521004492525
5825435 31 99.0 5.0 10.0 1.519307715273162
5825435 32 97.0 5.0 10.0 1.2686748053971595
5825435 33 95.0 19.0 39.0 3.2297887979852913
5825435 34 91.0 30.0 60.0 4.0
5825435 35 86.0 22.0 45.0 3.0500657925332955
5825435 36 80.0 5.0 10.0 0.994922506864879
5825435 37 74.0 26.0 53.0 2.8707163316512934
5825435 38 66.0 42.0 84.0 4.0
5825435 39 58.0 31.0 63.0 2.56117460135041
5825435 40 49.0 45.0 90.0 3.4621061265387842
5825435 41 40.0 46.0 93.0 3.1625419315580565
5825435 42 30.0 30.0 61.0 1.056232310265653
5825435 43 20.0 46.0 92.0 2.127528586459345
5825435 44 10.0 55.0 110.0 2.5454360343102787
5825435 45 0.0 47.0 94.0 1.2203672509843702
5825435 46 0.0 62.0 124.0 2.7119363840365307
5825435 47 0.0 61.0 122.0 2.6442154384482337
5825435 48 0.0 78.0 156.0 4.0
5825435 49 0.0 56.0 112.0 2.121320026039904
5825435 50 0.0 52.0 105.0 1.751878230425289
5825435 51 0.0 61.0 122.0 2.8783976803810436
5825435 52 0.0 50.0 101.0 2.039655220409384
5825435 53 0.0 38.0 76.0 0.0
5825435 55 0.0 31.0 62.0 0.7596687324421264
5825435 56 0.0 28.0 56.0 0.6961676795521232
5825435 57 0.0 20.0 41.0 0.1858765286070253
5825435 58 0.0 6.0 12.0 0.0
5825435 59 0.0 27.0 54.0 1.252588090690682
5825436 0 0.0 32.0 65.0 2.0054960226335474
5825436 1 0.0 12.0 25.0 0.031760305104795994
5825436 2 0.0 23.0 47.0 1.1321833087946986
5825436 3 0.0 5.0 10.0 0.0
5825436 4 0.0 16.0 32.0 0.36421784245915023
5825436 5 0.0 5.0 10.0 0.0
5825436 6 0.0 37.0 75.0 2.50665990509133
5825436 7 0.0 28.0 57.0 1.6423200319279545
5825436 8 0.0 5.0 10.0 0.0
5825436 9 0.0 18.0 37.0 0.6297028223520487
5825436 10 0.0 31.0 63.0 1.9085110113489034
5825436 11 0.0 16.0 33.0 0.2139167647393707
5825436 12 0.0 33.0 66.0 1.6117339457325515
5825436 13 0.0 37.0 75.0 1.8579114463582316
5825436 14 0.0 16.0 33.0 0.0
5825436 15 0.0 44.0 89.0 2.114674665606681
5825436 16 10.0 35.0 70.0 1.4353512642450121
5825436 17 20.0 8.0 17.0 0.0
5825436 18 30.0 30.0 61.0 1.5212255026087211
5825436 19 40.0 29.0 59.0 1.7052736274105964
5825436 20 49.0 36.0 72.0 2.5685322198587497
5825436 21 58.0 12.0 25.0 0.6574579522887203
5825436 22 66.0 20.0 40.0 1.8323951484632122
5825436 23 74.0 5.0 10.0 0.4787391520974229
5825436 24 80.0 10.0 20.0 1.5095817044639286
5825436 25 86.0 7.0 14.0 1.545444468224202
5825436 26 91.0 42.0 84.0 4.0
5825436 27 95.0 9.0 19.0 2.213222019991653
5825436 28 97.0 5.0 10.0 1.6346696529212839
5825436 29 99.0 16.0 32.0 3.054125920348832
5825436 30 100.0 5.0 10.0 1.5619345705038115
5825436 31 99.0 5.0 10.0 1.7138925069296382
5825436 32 97.0 19.0 38.0 3.2522290744246716
5825436 34 91.0 5.0 10.0 0.5950595002443282
5825436 35 86.0 15.0 30.0 2.338098358709233
5825436 36 80.0 21.0 43.0 2.68311296616589
5825436 37 74.0 5.0 10.0 0.5805292744139086
5825436 38 66.0 9.0 18.0 0.7169476527748622
5825436 39 58.0 23.0 46.0 1.7122679922312218
5825436 40 49.0 46.0 92.0 3.565108479368572
5825436 41 40.0 46.0 93.0 3.1542174947238104
5825436 42 30.0 39.0 78.0 1.9279119177577504
5825436 43 20.0 40.0 80.0 1.5292470665616307
5825436 44 10.0 24.0 49.0 0.0
5825436 45 0.0 66.0 133.0 3.1844858622739096
5825436 46 0.0 70.0 140.0 3.5230530646718767
5825436 47 0.0 57.0 115.0 2.2934713117441827
5825436 48 0.0 51.0 102.0 1.6127430657382944
5825436 49 0.0 49.0 98.0 1.4307818832169024
5825436 50 0.0 53.0 107.0 1.8577074008679972
5825436 51 0.0 47.0 95.0 1.5360374517598274
5825436 52 0.0 58.0 116.0 2.7876067082475746
5825436 53 0.0 37.0 75.0 0.9411188669298828
5825436 54 0.0 40.0 81.0 1.4793913838561703
5825436 55 0.0 51.0 102.0 2.765390419922624
5825436 56 0.0 46.0 93.0 2.517139551478285
5825436 57 0.0 28.0 57.0 0.9443014984802842
5825436 58 0.0 21.0 43.0 0.4944953722311906
5825436 59 0.0 28.0 57.0 1.404385520097279
5825437 0 0.0 5.0 10.0 0.0
5825437 1 0.0 25.0 51.0 1.3495456695835768
5825437 2 0.0 26.0 52.0 1.3871419884691019
5825437 3 0.0 32.0 65.0 2.007619969607405
5825437 4 0.0 12.0 24.0 0.0
5825437 5 0.0 19.0 39.0 0.730195399967617
5825437 6 0.0 33.0 66.0 2.0906788284974542
5825437 7 0.0 33.0 67.0 2.1255249662026054
5825437 8 0.0 19.0 38.0 0.6819553061681913
5825437 9 0.0 22.0 44.0 0.9538506430765896
5825437 10 0.0 24.0 48.0 1.1860391583257397
5825437 11 0.0 12.0 24.0 0.0
5825437 13 0.0 27.0 55.0 0.8788613790579364
5825437 14 0.0 18.0 36.0 0.0
5825437 15 0.0 41.0 83.0 1.7926405112685395
5825437 16 10.0 31.0 63.0 1.08649612600336
5825437 17 20.0 26.0 53.0 0.8641640899760974
5825437 18 30.0 42.0 84.0 2.697042426293634
5825437 19 40.0 43.0 86.0 3.043789757072664
5825437 20 49.0 40.0 80.0 2.985780396079395
5825437 21 58.0 5.0 10.0 0.0
5825437 22 66.0 22.0 45.0 2.0823963744557887
5825437 23 74.0 12.0 24.0 1.440842217208872
5825437 24 80.0 6.0 13.0 1.1714709712923608
5825437 25 86.0 5.0 10.0 0.06793024169690454
5825437 26 91.0 21.0 42.0 3.16609814314847
5825437 27 95.0 6.0 12.0 1.8820542434259624
5825437 28 97.0 8.0 16.0 2.173976374636911
5825437 29 99.0 5.0 10.0 0.7650248714042345
5825437 30 100.0 5.0 10.0 1.9758986289851803
5825437 31 99.0 5.0 10.0 0.6914635456420386
5825437 32 97.0 5.0 10.0 1.2824792443410775
5825437 33 95.0 12.0 24.0 2.4814574861014336
5825437 34 91.0 10.0 20.0 2.0918156751575303
5825437 35 86.0 8.0 16.0 1.6471324621248782
5825437 36 80.0 15.0 30.0 2.0041517320620064
5825437 37 74.0 15.0 30.0 1.7384631084822009
5825437 38 66.0 18.0 36.0 1.6046674204826339
5825437 39 58.0 29.0 59.0 2.3802708406358137
5825437 40 49.0 42.0 84.0 3.1529858218379343
5825437 41 40.0 34.0 68.0 1.9363285832650055
5825437 42 30.0 52.0 105.0 3.282578947135606
5825437 43 20.0 42.0 84.0 1.7463872340838922
5825437 44 10.0 53.0 107.0 2.359955359736352
5825437 45 0.0 63.0 127.0 2.8661585050561147
5825437 46 0.0 71.0 142.0 3.624355529875329
5825437 47 0.0 42.0 84.0 0.7231005844102374
5825437 48 0.0 60.0 121.0 2.5626033891973545
5825437 49 0.0 59.0 119.0 2.4519333525429428
5825437 51 0.0 62.0 124.0 2.95051135536373
5825437 52 0.0 45.0 90.0 1.4996938419731358
5825437 53 0.0 32.0 65.0 0.4439445871250325
5825437 54 0.0 27.0 55.0 0.17333555177586812
5825437 55 0.0 22.0 45.0 0.0
5825437 56 0.0 33.0 66.0 1.1977874491563976
5825437 57 0.0 36.0 73.0 1.7849641373972465
5825437 58 0.0 26.0 53.0 0.9589021602347958
5825437 59 0.0 27.0 54.0 1.243267321852843
5825438 0 0.0 19.0 39.0 0.7378254113808711
5825438 1 0.0 15.0 31.0 0.30697977443574154
5825438 2 0.0 31.0 63.0 1.943748200443788
5825438 3 0.0 9.0 19.0 0.0
5825438 4 0.0 19.0 38.0 0.6565019625079148
5825438 5 0.0 17.0 35.0 0.5372168507909849
5825438 6 0.0 5.0 10.0 0.0
5825438 7 0.0 15.0 30.0 0.27172446850944376
5825438 8 0.0 19.0 38.0 0.677273338100146
5825438 9 0.0 26.0 52.0 1.3747869327234619
5825438 10 0.0 23.0 47.0 1.1328980742101535
5825438 11 0.0 43.0 86.0 2.8814853884198826
5825438 12 0.0 33.0 67.0 1.6847290664390622
5825438 13 0.0 19.0 39.0 0.044640688808209594
5825438 14 0.0 19.0 39.0 0.0
5825438 15 0.0 41.0 83.0 1.8396185856951952
